,tradeNum,total_return,winning_rate,max_drawdown,sharpe_ratio
328,410,0.3731457571349754,0.5609756097560976,-0.3673442244585901,0.33669359608688987
329,70,-0.1761863473537187,0.5571428571428572,-0.5805941676433755,-0.2287886596534766
330,306,0.5980596769634167,0.5816993464052288,-0.6215673458894805,0.4409619546222843
331,174,0.27440669143067714,0.6666666666666666,-0.241242857965451,0.4960315882589999
332,386,-0.38656803479143514,0.5077720207253886,-1.1202103400364574,-0.2966909827685865
333,116,0.22526645971169718,0.6982758620689655,-0.30250355077220803,0.23884955503510538
334,102,0.03089402733854393,0.6568627450980392,-0.6872689619644361,0.02462434828777691
335,371,-0.4686665919841201,0.5444743935309974,-1.2127739046258008,-0.3852532052694742
336,184,0.2504149848675988,0.6086956521739131,-0.2887734773401848,0.2746722313424296
337,402,-0.16481416464414222,0.5447761194029851,-0.4423878650587157,-0.14664717750842932
338,88,-0.2038726696140222,0.5568181818181818,-0.40187733846378154,-0.2771627652188426
339,265,0.16771450589606665,0.5622641509433962,-0.4990993430014931,0.15468902062067302
340,153,-0.7008652578303369,0.5555555555555556,-0.8762305047839829,-0.4301182052988499
341,137,0.327835284864174,0.6423357664233577,-0.40321427560431833,0.3536101045585308
342,313,-0.08792512918898744,0.5623003194888179,-0.4337939281775237,-0.0887332306425098
343,206,-0.4204684984241217,0.5970873786407767,-1.105802327956733,-0.3400895313861675
344,161,0.5129259094988526,0.6024844720496895,-0.3877495435362601,0.4047975628369941
345,410,-0.0706166545316148,0.5560975609756098,-0.5859384775289549,-0.05055358265755094
346,359,-0.07620333285306459,0.5376044568245125,-0.2873704445681202,-0.07277901220764331
347,123,-0.08783476573049137,0.6178861788617886,-0.5358680698647637,-0.09092952280206561
348,320,-0.33935018031949976,0.559375,-0.5981219929819762,-0.31971706903015956
349,282,0.39681882273566815,0.5425531914893617,-0.29997529952991836,0.2681381526655836
350,161,0.3593923876723393,0.6894409937888198,-0.3942543608136009,0.30911753012588533
351,224,0.8177765153151182,0.6026785714285714,-0.3136649867362895,0.7065267859174719
352,185,-0.0577209268739884,0.5459459459459459,-1.0648113970730928,-0.03905120983412886
353,139,-0.3110495546890823,0.5683453237410072,-0.5701596715614867,-0.28037486279954177
354,93,-0.1103836888541448,0.7096774193548387,-0.7986793304886659,-0.12027742122489501
355,149,0.7302670590348916,0.6375838926174496,-0.19110079127183358,0.7165862519896355
356,397,0.34505635974261484,0.5440806045340051,-0.16186753998404388,0.42127535199240546
357,207,-0.2775479432494499,0.6135265700483091,-0.46011370017552267,-0.2561995320630093
358,239,0.2382554942443056,0.6317991631799164,-0.38872657466569716,0.27149600653551814
359,404,0.708850920229845,0.5618811881188119,-0.26325882728777716,0.620359279564542
360,321,0.5952794085286822,0.5950155763239875,-0.37588801241412384,0.6708502215836155
361,271,0.16811385823100464,0.6051660516605166,-0.22031063074022497,0.18361261277828642
362,375,0.8250283262822466,0.5413333333333333,-0.4277086575815137,0.6128959135064737
363,385,0.23341855479430626,0.5298701298701298,-0.3694791306115322,0.1713338910508513
364,119,-0.05794849509426882,0.6218487394957983,-0.5449504445745273,-0.07146755275653346
365,146,0.6675279816790759,0.6438356164383562,-0.23651572034172724,0.6308016867206273
366,104,0.9102750156966237,0.7115384615384616,-0.24013543820738026,0.9071584807549137
367,356,-0.09936334495268588,0.5308988764044944,-0.40113726576220043,-0.11970223408996158
368,94,0.31439740334257227,0.7021276595744681,-0.4745515519813599,0.33965961072675455
369,247,0.4580041917717166,0.611336032388664,-0.4554116581286984,0.3851897869440466
370,378,0.4434226398543691,0.5264550264550265,-0.5627397655031954,0.4086418310665272
371,255,0.39440827233261,0.596078431372549,-0.3784071321253643,0.44218683000192655
372,197,0.12477556507688506,0.5939086294416244,-0.21483330626439937,0.15158354083739708
373,378,0.3104780070196208,0.582010582010582,-0.3425045374148253,0.40121479765491674
374,395,0.8860666427792783,0.5594936708860759,-0.33917098888548913,0.6575272194601304
375,389,0.03564230902951283,0.5886889460154242,-0.2997487763926868,0.0271774166248701
376,147,0.30422138676723737,0.6462585034013606,-0.36517570969770974,0.27005398767829336
377,360,-1.2953845123562002,0.5222222222222223,-1.5789346092169498,-0.8991757665894726
378,129,0.8820294015115769,0.7054263565891473,-0.23551312833254104,0.8101487711872565
379,116,-0.13287977445261012,0.6982758620689655,-0.4630625481125306,-0.11984275542265226
380,413,0.9048622140944246,0.5835351089588378,-0.24285295908673718,0.9884313338134663
381,402,0.6382793007523418,0.5671641791044776,-0.5719866807362096,0.47756793465004127
382,228,-0.24809806593948214,0.5877192982456141,-0.7595623301342964,-0.1775631825413254
383,253,0.48131338749452945,0.616600790513834,-0.1410421384724337,0.7638865874711757
384,162,0.680231795255449,0.6604938271604939,-0.4092355925247533,0.6201384304326516
385,353,-0.03429562616685217,0.5354107648725213,-0.6506829725696365,-0.029399824790062225
386,147,-0.06413817335351298,0.6190476190476191,-0.4623687113159598,-0.06043366843943635
387,186,-0.07514674463310735,0.5752688172043011,-0.42201810821749064,-0.07809890404810978
388,241,0.41516514819773154,0.6058091286307054,-0.23158008812536443,0.3971495853151542
389,243,0.6723589915771528,0.6460905349794238,-0.15306091594413807,0.9754590080983503
390,371,-0.2926428756265094,0.5633423180592992,-0.4362287428894046,-0.2646544323491662
391,201,-0.06553209060166076,0.5771144278606966,-0.5236676666117972,-0.05100499357842122
392,133,0.311490511237522,0.631578947368421,-0.26831919706022467,0.36162950541207534
393,81,-0.5657550993913204,0.6419753086419753,-0.7960853490380448,-0.46574358168038094
394,157,-0.48241891151787386,0.5732484076433121,-0.6696750937876559,-0.43707756812695986
395,246,1.0132475633290137,0.6260162601626016,-0.24523806926222833,0.9721139791291813
396,230,0.09689344771752115,0.5739130434782609,-0.3339942153325183,0.10028934633372114
397,356,-0.21971800687612056,0.5224719101123596,-0.6046845287755068,-0.1502340258946953
398,92,-0.21860648606570568,0.6847826086956522,-0.49998761914706796,-0.23862214159954775
399,157,0.2632010538819882,0.6687898089171974,-0.27624322023293674,0.2689642253263937
400,262,0.055394028966258495,0.5572519083969466,-0.2604504599574482,0.07442332654243804
401,167,0.5015489625799747,0.7005988023952096,-0.4053107474656673,0.5224479374537975
402,413,-0.18181520686472402,0.5544794188861986,-0.5076162249548892,-0.2144622645290204
403,97,0.3159480239302022,0.6185567010309279,-0.3048714662271517,0.36251084793768096
404,268,-0.3246584931542703,0.5634328358208955,-0.7930168797471909,-0.21781996977017684
405,213,-0.5259919826011724,0.6338028169014085,-0.7932596953762636,-0.4158152578945033
406,220,0.47942323403327836,0.65,-0.5797541474753035,0.38554355707075355
407,215,0.39744276590112565,0.6093023255813953,-0.46566449728665166,0.31350486242753095
408,231,-1.1628580199224976,0.48484848484848486,-1.359971115650111,-0.7991499401029566
409,86,-0.44862826814055445,0.6046511627906976,-0.4713546962721088,-0.5086235740759373
410,164,-0.10236829904991353,0.6219512195121951,-0.4201279669154433,-0.1486724192510696
411,281,0.4199261438021891,0.608540925266904,-0.3492360833658249,0.3953315919048151
412,339,0.21305379751716788,0.5368731563421829,-0.2341611635227842,0.26142537040760033
413,361,0.10439751368214913,0.5207756232686981,-0.3262182290168492,0.07969895040650277
414,287,-0.4712887389793231,0.5923344947735192,-1.088082002537411,-0.32441065707011235
415,124,0.6500406013653758,0.6290322580645161,-0.31943917239691055,0.6658826636040067
416,163,0.3655322642636327,0.6687116564417178,-0.33389338854643247,0.41487436594014987
417,407,0.7400138248238782,0.5651105651105651,-0.18398743259455955,0.685963014192187
418,374,0.5992407707478927,0.5989304812834224,-0.1801155085157953,0.6248542777408129
419,148,0.17841369470665408,0.6756756756756757,-0.37595702485185695,0.18746855725234535
420,293,0.13851561621418398,0.5972696245733788,-0.5574060633284654,0.12361423079924369
421,176,0.09731821523655008,0.6022727272727273,-0.46011224071993534,0.08001399143602742
422,350,0.049132926096829836,0.5457142857142857,-0.45958669523298246,0.045251865605406054
423,129,0.44048062513986685,0.6434108527131783,-0.2054128115076939,0.4150351056077229
424,97,-0.2524128435341441,0.6494845360824743,-0.7001975420362985,-0.21650327393496888
425,218,0.49362591853811966,0.5963302752293578,-0.2997443911418807,0.5381646180101191
426,257,0.1384575568090255,0.5447470817120622,-0.2869332728171581,0.147145672324509
427,355,0.9225325626791537,0.5746478873239437,-0.18829560268878293,0.9745688169264434
428,76,-0.7690977894744914,0.5789473684210527,-0.8181532876994404,-0.6851473419651319
429,424,0.5784483428621545,0.5778301886792453,-0.3860989376501865,0.41454908950137986
430,215,-0.2590041000795453,0.5581395348837209,-0.6255321542017123,-0.27747983218448125
431,232,-0.2621046341946639,0.5344827586206896,-1.0550576692808127,-0.2082841972146142
432,96,0.007785854772956397,0.65625,-0.3203505647675549,0.008843928731478457
433,313,0.2365299173591782,0.5942492012779552,-0.31443123134301315,0.22271895182497098
434,345,0.8531765079472439,0.591304347826087,-0.2252082703802233,1.0257827380743494
435,310,0.4001982626770861,0.5709677419354838,-0.22781289446212274,0.41660224057739187
436,399,-0.02992247854848427,0.5588972431077694,-0.23854497150874387,-0.031770315463785025
437,160,0.2787646169331277,0.6125,-0.27169422577631797,0.359244952585783
438,248,0.05920783189295484,0.5443548387096774,-0.30266366212685203,0.06307100564775585
439,114,0.4315526821624977,0.6403508771929824,-0.16225843818923838,0.5436706197288691
440,264,0.10561770131781945,0.5946969696969697,-0.4409136040086785,0.12389156565100093
441,197,0.6767614610989636,0.6395939086294417,-0.23278842938027858,0.5770428088299994
442,323,0.6650803275723338,0.6470588235294118,-0.19230940696070717,0.7789525073529792
443,166,0.36529755797677954,0.6325301204819277,-0.18425557971402176,0.44326581527810344
444,226,-0.0637769667147754,0.5707964601769911,-0.30743437620710856,-0.06458149464431619
445,358,0.3995737855068531,0.5921787709497207,-0.17529407278472484,0.4768702420934512
446,165,-0.370546906083394,0.593939393939394,-0.7608898950887865,-0.39150031516488437
447,89,-0.022613903545854335,0.7078651685393258,-0.24042955560420842,-0.03692868999550339
448,92,0.26184423547252145,0.6521739130434783,-0.31697280338350386,0.2904428242215114
449,144,-0.40723477300833855,0.5833333333333334,-0.9149007390000995,-0.3701281169494167
450,323,0.19651012487302888,0.5851393188854489,-0.2949091442048211,0.2501815648022537
451,370,0.11861080126784025,0.5891891891891892,-0.40904643266367136,0.11388513846988603
452,201,0.10836464516872563,0.6417910447761194,-0.4707768371147779,0.10912865373157962
453,113,0.3768769226060079,0.6194690265486725,-0.2848881493394962,0.39808505943340977
454,191,0.23147127429213848,0.5602094240837696,-0.29504197841979724,0.2533698210755638
455,237,0.4292324044572799,0.5864978902953587,-0.5509804843893678,0.2198290318840159
456,127,0.4753462765369522,0.7165354330708661,-0.2611810295910687,0.4386903146612428
457,288,-0.38405965524593555,0.5451388888888888,-0.7061786630525536,-0.3612730415190361
458,126,0.293261495315777,0.6349206349206349,-0.4992083266141763,0.2778354154440535
459,395,0.34403198046739886,0.5518987341772152,-0.3877139417672916,0.2940868840229814
460,178,-0.27513943992065704,0.6067415730337079,-0.4402822146951169,-0.3632134831096215
461,139,0.4755807264509728,0.7122302158273381,-0.3638399736629398,0.5634195180407606
462,155,-0.21340304446466773,0.5870967741935483,-0.3896341746885045,-0.22982626116700428
463,182,0.23800080615273556,0.6043956043956044,-0.21708403526811013,0.2882803350918004
464,265,-0.007324694430781977,0.6,-0.5096627916381564,-0.005929911934019898
465,143,0.03564377525208725,0.6083916083916084,-0.26843815296312606,0.04581355356836968
466,279,0.565304545433789,0.6021505376344086,-0.2722740862869025,0.5791318325633755
467,167,0.38243503963648146,0.5748502994011976,-0.18625804613350896,0.5515388687562038
468,97,-0.10098513830409041,0.6701030927835051,-0.44095735311566675,-0.13964419847865625
469,149,0.1655935947613742,0.6308724832214765,-0.2763263200856134,0.21744551747351348
470,250,0.6389226298812692,0.632,-0.22459402273856915,0.7115095660604253
471,98,-0.6141188333938821,0.6530612244897959,-1.2658396643889374,-0.506407620516355
472,111,0.20140237732066193,0.6666666666666666,-0.6829470101621291,0.14564129472674728
473,223,-0.06719444967920479,0.5381165919282511,-0.4159753395644956,-0.05156001777374487
474,95,0.30711889091373623,0.6,-0.17185114664578113,0.3811276388097452
475,88,-0.34550822599697917,0.6363636363636364,-1.2806091937304616,-0.23608704086183344
476,341,0.5651983198802667,0.6070381231671554,-0.4773306905489919,0.5125229846922505
477,83,-0.0560172209621049,0.54216867469879515,-0.3849687708991227,-0.057997342145783976
478,112,-0.16634842046123796,0.6160714285714286,-0.34874478667154224,-0.17196052888281213
479,253,0.08833096213920813,0.5889328063241107,-0.5091197956374668,0.06729559250305507
480,408,0.15605349750278,0.5808823529411765,-0.2814462772065817,0.2224516013574537
481,77,-0.5080829322387385,0.5974025974025974,-0.6928909454302333,-0.5440772234214729
482,108,-0.21584648983680202,0.6574074074074074,-0.5343580115578408,-0.2435154255500719
483,94,-0.01098281425268551,0.7021276595744681,-0.44360924528250456,-0.012938103792082174
484,115,0.2904693258637655,0.6782608695652174,-0.302916636974145,0.3625121845170858
485,393,0.5931519436036404,0.5597964376590331,-0.3649263707035049,0.4550361429632848
486,363,0.017320192310474623,0.5564738292011019,-0.3628847916596076,0.013042414343644938
487,133,-0.1829967493066097,0.6616541353383458,-0.5157215309835776,-0.2077725177198737
488,187,0.6710489311477483,0.6524064171122995,-0.3190160058444655,0.6782160534555336
489,167,-0.2559074661702439,0.6287425149700598,-0.5722232267528069,-0.2519292187496707
490,85,-0.3395053505129729,0.611764705882353,-0.5144465689077489,-0.3468206393238825
491,349,-0.2896938920654212,0.5673352435530086,-0.6206409103207642,-0.211035266556738
492,190,0.3569220345769755,0.6210526315789474,-0.2631341310010954,0.4639994793496729
493,93,0.14859738318634041,0.6236559139784946,-0.24670737385416733,0.2043171823246045
494,128,-0.6788281406584639,0.59375,-0.9972967469902693,-0.5073235301646587
495,381,0.5487496594905943,0.5459317585301837,-0.3105363092338714,0.4541857963669141
496,299,0.19617670606866044,0.5384615384615384,-0.54485618949566506,0.21659235608195201
497,294,0.12815946093289546,0.5850340136054422,-0.5694873869022705,0.12887579310692668
498,230,-0.20543057251635197,0.6086956521739131,-0.668448644558165,-0.14069904641009545
499,90,-0.3347330347593698,0.6111111111111112,-0.5670256658601851,-0.3875635345162464
500,423,0.36435434463502553,0.5626477541371159,-0.1649352075885521,0.44840694937459435
501,443,0.5882189232100781,0.5846501128668171,-0.2387991264183531,0.6408468649030175
502,307,0.3899553041283409,0.6091205211726385,-0.4061959444440997,0.3933306583222996
503,280,-0.09562537575104127,0.5642857142857143,-0.5355667757333858,-0.06905836296231417
504,108,0.504876197408514,0.6111111111111112,-0.273510685686274,0.6501023788426733
505,302,0.29246499049184,0.5860927152317881,-0.16197580946633328,0.40481149945031325
506,218,0.3899614882673788,0.6055045871559633,-0.15733455181393313,0.43836901937413
507,186,0.16076746408101877,0.6559139784946236,-0.5556664516783488,0.13686217906107734
508,239,0.24744928865154295,0.6150627615062761,-0.4570485874674254,0.2121941311858581
509,168,0.4395010138838075,0.625,-0.67861172482099,0.2955596484179148
510,151,0.8757720919825576,0.6688741721854304,-0.1509340457890865,1.1540724297717446
511,384,0.6687411977400667,0.5885416666666666,-0.631357037411802,0.533311375323947
512,127,0.44160514167424675,0.6535433070866141,-0.3403529892569684,0.5031725754973801
513,377,-1.488910223034304,0.5039787798408488,-1.546171479846411,-1.4527260595490668
514,119,-0.8346865198317459,0.5714285714285714,-0.8805575264169554,-0.7270031329942924
515,91,-0.16902011661341163,0.6593406593406593,-0.7216818890849226,-0.14034100121725543
516,271,0.8765020654982791,0.5756457564575646,-0.3120967655084192,0.7661642603482316
517,146,0.3839063423850835,0.6232876712328768,-0.15792397965411875,0.6136123474061292
518,86,-0.5224567747281984,0.6395348837209303,-1.032891972158727,-0.36331702571220215
519,149,-0.2876758427204802,0.5838926174496645,-0.5668894161235527,-0.2981513354419439
520,163,-0.31576500214204656,0.6257668711656442,-0.6773893049422464,-0.28723353773465604
521,109,-0.06042486662862669,0.6605504587155964,-0.3787921957674998,-0.05555776515618549
522,212,0.22316551638829035,0.6037735849056604,-0.49758149125454537,0.17601207914522674
523,289,0.8656611641332425,0.629757785467128,-0.15263579911313976,1.0721699564984515
524,358,-0.4332756491781242,0.547486033519553,-0.9089072346437718,-0.35832376688546885
525,319,0.043091706386253474,0.54858934169279,-0.9579286659547008,0.029123673711921507
526,306,0.14047128565118333,0.5915032679738562,-0.1756077146112885,0.21121922476682534
527,93,-0.07282691363339824,0.5913978494623656,-0.5916811018344444,-0.06998905691113005
528,117,0.20242794459228436,0.6837606837606838,-0.2271197397418274,0.31517549797313715
529,264,0.33089311359110174,0.5909090909090909,-0.26447434375064016,0.2890723997352517
530,156,0.1862607587229846,0.6410256410256411,-0.26987342303471823,0.20056449819837344
531,332,-0.43225572842541343,0.572289156626506,-0.5337775427534104,-0.4345853559066449
532,193,0.19056908049507412,0.616580310880829,-0.640162010655962,0.1908852458427891
533,397,0.74785125636506955,0.5566750629722922,-0.18816184334940952,0.6838717647768469
534,296,0.20146245678488184,0.6148648648648649,-0.226923358755102,0.19979734103316596
535,342,-0.08043894723136412,0.5877192982456141,-0.3384691354643798,-0.08872703133469409
536,254,0.6836192094183402,0.6141732283464567,-0.331077958240529,0.5507536270618113
537,415,0.2845562370169926,0.5662650602409639,-0.21764354362000554,0.4371363446576239
538,130,0.052310986931350625,0.7,-0.237487527576814,0.05191262886798531
539,307,0.28697092263206375,0.5895765472312704,-0.2342924241544568,0.32917979938691505
540,120,0.24624489200494667,0.6083333333333333,-0.5538575961611671,0.23104800669765618
541,248,0.6799642189366466,0.6290322580645161,-0.4498717805153183,0.766410502850158
542,257,0.005865349909057074,0.5836575875486382,-0.3352909020563981,0.009393476863158584
543,101,0.11942892136202941,0.6237623762376238,-0.2707004700194706,0.15826997683463254
544,429,0.24452883433380265,0.5664335664335665,-0.21931916236771615,0.2910938391931593
545,119,-0.4484640356533893,0.5882352941176471,-0.6136522585184155,-0.2879351408943464
546,408,0.15396722491304596,0.5490196078431373,-0.3909966848571718,0.1524149170462109
547,259,-0.2908114309649889,0.5482625482625483,-0.4944959404217319,-0.2738971050295489
548,132,-0.7089444121230318,0.6439393939393939,-1.0460510794509157,-0.664959039027141
549,188,0.5771028369869626,0.6914893617021277,-0.42865376320068177,0.4992254643957554
550,243,0.4143910734268227,0.6666666666666666,-0.17289135181003856,0.5710845187942906
551,393,1.2077637506409211,0.6234096692111959,-0.23191083980230287,1.2763262702775862
552,337,-0.2892921360824262,0.5756676557863502,-0.6587281145717009,-0.23688010156146977
553,423,0.11206221681192613,0.5602836879432624,-0.34679672808495704,0.12078433484466475
554,234,0.05894197313874318,0.5555555555555556,-0.3400314188698388,0.05691777532664029
555,135,0.30771852211711204,0.6444444444444445,-0.20461407347316052,0.2918423273280466
556,215,0.3314611940912277,0.5813953488372093,-0.2697184634607336,0.3073755449387837
557,266,-0.4471163739859497,0.5338345864661654,-0.8159300549711672,-0.4232385882917535
558,108,-0.8287903760906353,0.6574074074074074,-1.8214781186009648,-0.6317203961960679
559,182,-0.43119244870849455,0.6263736263736264,-0.5692046156322167,-0.41844301133151895
560,200,0.8683412464711048,0.655,-0.2475094896546185,0.812701066007699
561,343,0.8197225912611816,0.565597667638484,-0.24541750698303852,0.7346879333393141
562,129,-0.47661744700988024,0.6201550387596899,-1.1594965974186773,-0.3783342869906163
563,265,-0.22982237850498255,0.5660377358490566,-0.42291276075596385,-0.3115447993256437
564,166,-0.2771017713360405,0.5903614457831325,-0.3298986414304894,-0.23675947130677238
565,188,0.21181480407184658,0.574468085106383,-0.351059508969187,0.1795762295832739
566,257,0.996530652848976,0.6070038910505836,-0.2803032912814137,0.9297346106001254
567,137,0.1578398895567059,0.6715328467153284,-0.3224776314347423,0.17232887200605362
568,393,0.30787373273336355,0.5521628498727735,-0.34141828747082653,0.2494000340363655
569,302,-0.38282013179445074,0.5397350993377483,-0.7246159744253163,-0.36280431418004766
570,405,0.32032087667930337,0.5580246913580247,-0.4319972640170538,0.31959837048003437
571,101,-0.2549541822717262,0.6435643564356436,-0.5167203073406672,-0.2915857176178602
572,390,-0.2440091434006973,0.5512820512820513,-0.594171616643349,-0.15847804465096155
573,191,0.7581796486689131,0.6649214659685864,-0.3263642004004033,0.6977570936051979
574,162,-0.7019341852057686,0.5740740740740741,-0.9633866032244024,-0.5544027796293337
575,166,0.08166172476011674,0.6265060240963856,-0.5875438043027565,0.06634266667781256
576,405,0.5014503292577022,0.5753086419753086,-0.24181932650081153,0.6279693664617727
577,379,0.6379428537156902,0.575197889182058,-0.2603044358549119,0.6925304798175931
578,382,0.3659543107137659,0.5314136125654451,-0.41842353597548615,0.3749339613196739
579,380,0.3697685744896642,0.5736842105263158,-0.3376572758038633,0.3374021753778462
580,107,0.5916051957323798,0.7383177570093458,-0.20067668008605705,0.771681655157599
581,116,0.05698340267937885,0.6896551724137931,-0.3524080299282845,0.07079256685393927
582,343,-0.33448556077632646,0.565597667638484,-0.5549991189939719,-0.36089136084598955
583,387,-0.11079673489927365,0.5891472868217055,-0.40652209733733824,-0.08800980424843995
584,191,-0.2655854531763213,0.5445026178010471,-0.5579712244200074,-0.19660190545606077
585,412,0.6090226214764526,0.5922330097087378,-0.2624563159744395,0.5290334948421479
586,398,0.15730775985972356,0.542713567839196,-0.41844759870384785,0.15688738378172468
587,309,0.3021704624614581,0.6343042071197411,-0.2936485458822199,0.3515546167219179
588,334,0.046879137237001954,0.625748502994012,-0.5472437750158126,0.04526172714216112
589,402,0.3022686239447095,0.5348258706467661,-0.495553485399206,0.2973448488676869
590,335,0.5526358328486002,0.6059701492537314,-0.31192089630300546,0.4175301915518319
591,179,0.24805581159520856,0.5810055865921788,-0.35006530575332395,0.2155344271497869
592,122,0.4544980694707806,0.6721311475409836,-0.15216486226346854,0.6414794890454105
593,360,1.18008954404058,0.6138888888888889,-0.2250023234000162,1.0286289798910768
594,306,0.6212224292170611,0.5915032679738562,-0.5617622633300946,0.45288912319297653
595,295,0.10539606913322618,0.576271186440678,-0.5880471830056029,0.07661045376623801
596,208,0.25355320729911496,0.6298076923076923,-0.5157633568991167,0.17741587336778655
597,290,0.3384250496698939,0.5827586206896552,-0.5832004226145333,0.2680815918736738
598,275,0.13972078892604575,0.5636363636363636,-0.25166980327194294,0.1808544278533476
599,388,0.7460404346828438,0.5618556701030928,-0.20614394904213976,0.8344695836278625
600,92,-0.1470154547755965,0.6847826086956522,-0.8805608748904316,-0.10091358373260083
601,112,0.4080750268829616,0.6964285714285714,-0.3689354347833445,0.3688609333286458
602,292,-1.1692010931827888,0.5582191780821918,-1.3672360219687802,-0.6982419845655145
603,93,0.23995351841162493,0.6021505376344086,-0.33071181868773497,0.25795521599728477
604,377,0.20243765480008896,0.5517241379310345,-0.24751480353023467,0.28000366839671875
605,315,0.38925769484765166,0.5968253968253968,-0.2141386701437433,0.2933099878476268
606,120,0.21146202732174982,0.6416666666666667,-0.5904289291251933,0.17828790916950796
607,360,0.6732447678804727,0.5861111111111111,-0.22907278246295165,0.6185680298962075
608,352,-0.20235136426335867,0.5568181818181818,-0.520065343548187,-0.21674312438229157
609,106,-0.17668847946720972,0.5566037735849056,-0.6706669356492744,-0.16160978526366426
610,245,0.1652960543033539,0.5673469387755102,-0.5278302228367158,0.1142452904145569
611,185,0.7481313873128347,0.7027027027027027,-0.615704880690403,0.45878843159604216
612,290,-0.35091569793061894,0.5724137931034483,-1.2083814623409574,-0.2574856787635932
613,390,-0.1291566191399113,0.5487179487179488,-0.42818082444669514,-0.11809960804591993
614,382,0.7424908717329722,0.5890052356020943,-0.17284031782721376,0.736985096506321
615,89,-0.3707751475803711,0.6404494382022472,-0.7273902954070295,-0.30264002908058685
616,157,0.1639974463817843,0.6305732484076433,-0.6831093813116335,0.12985492694203002
617,90,-0.5524204436765415,0.6,-0.7432670453194168,-0.6292960249360077
618,418,0.14273520248451166,0.5502392344497608,-0.562426690871473,0.16074403270529364
619,121,-0.5681626852535998,0.5950413223140496,-1.235541897327298,-0.377938681866325
620,110,0.1185444464374715,0.6090909090909091,-0.3137234331208351,0.1426296628607868
621,192,-0.4137291917106144,0.6145833333333334,-0.6356331090361687,-0.33919937659748783
622,135,0.4085142290094448,0.6370370370370371,-0.755144694015333,0.42363222782860316
623,378,0.8013261177622067,0.5767195767195767,-0.1772396763447552,0.9196008536776421
624,131,0.30348537284796345,0.5725190839694656,-0.2966770469209026,0.33714819837791893
625,114,-0.9780721882940109,0.543859649122807,-0.8601530971651338,-0.7122716105295486
626,99,-0.33084201005492453,0.5555555555555556,-0.6002848332401037,-0.4381998507408945
627,84,-0.554615960476669,0.6904761904761905,-1.0319031542988124,-0.3970698762202941
628,402,0.54122868819515,0.5920398009950248,-0.26401639493631696,0.5860373276931228
629,391,0.14695927400488118,0.5703324808184144,-0.2378192234252802,0.1989077485245389
630,266,0.7473701417725099,0.6052631578947368,-0.2959244724892982,0.8624926525869926
631,205,0.8999786457619982,0.6390243902439025,-0.2838546143031166,0.9083830426602254
632,88,0.18689160489363388,0.6136363636363636,-0.15372336451352206,0.2940504762893918
633,150,0.07732152811249698,0.6066666666666667,-0.3838093758538925,0.09506299535571873
634,113,-0.09804443049371453,0.6371681415929203,-0.5306341967887973,-0.1567386905437292
635,256,0.2724561511161942,0.609375,-0.23280582049340265,0.35918066760589756
636,165,0.1302253674665307,0.6606060606060606,-0.2160979370739273,0.1741341866565089
637,216,0.2693728290248892,0.5787037037037037,-0.5597635803295595,0.24107153255560712
638,176,1.2174098694489597,0.7613636363636364,-0.22837860681955927,1.4313448409150848
639,414,-0.17132017023649923,0.5579710144927537,-0.5291620666122423,-0.1325754966702363
640,330,0.38153132623293534,0.5787878787878787,-0.43083796581589506,0.2864134556388337
641,248,-0.02815261316080229,0.6048387096774194,-0.41802954119111924,-0.022255435959697107
642,359,0.37478081793945045,0.5598885793871866,-0.27049210834230564,0.3956600047499747
643,91,-0.08952494028160474,0.6263736263736264,-0.6203012510702178,-0.10417160717561202
644,91,-0.8208415875658138,0.6043956043956044,-0.7687998773774327,-0.781291522710238
645,390,-0.16997724051021298,0.558974358974359,-0.4246237822981835,-0.15086459813788455
646,272,0.20183888550389073,0.5919117647058824,-0.41852336485445535,0.196458526847679
647,100,0.19395167893104803,0.71,-0.23248642109255718,0.25506312775043083
648,179,-0.12963162621441265,0.6145251396648045,-0.37836662846247315,-0.13150382181080822
649,113,0.20699143696942346,0.6637168141592921,-0.23977365674636314,0.197697951237581
650,241,0.3769164593558309,0.6514522821576764,-0.3924896934621061,0.3758308589876329
651,129,0.9261059807546972,0.7131782945736435,-0.15440530286575777,1.2093503443857812
652,114,0.20904299818059774,0.6578947368421053,-0.5385267712409437,0.1969163653917873
653,347,0.5510119895729119,0.5677233429394812,-0.6826491683779521,0.40173213317467804
654,354,0.0631679614371558,0.559322033898305,-0.4431187208289721,0.05852178098606735
655,75,-0.7377739579209113,0.6133333333333333,-1.1132368226283145,-0.6541577267027617
656,232,0.5215020177782773,0.6163793103448276,-0.4103891834787102,0.5501786099566757
657,241,0.621360869305678,0.5767634854771784,-1.2249472523829816,0.296788533318748
658,350,-0.04079009342731776,0.58,-0.495955323678209,-0.0303860746343101
659,218,-0.4728063493921915,0.6009174311926605,-0.48193216764924096,-0.37720741509990613
660,115,0.09958334740868499,0.6434782608695652,-0.5752818436285249,0.09375162490113961
661,389,0.28672133643617637,0.5629820051413882,-0.32547429639325215,0.2156116508742198
662,382,0.5564287202320313,0.5890052356020943,-0.24646977983724258,0.69557513288454
663,336,0.3052031583842121,0.5684523809523809,-0.5173294595544887,0.3005487080417294
664,227,0.3843816991480719,0.5947136563876652,-0.31498296834532374,0.45779240536830296
665,157,0.9047757801532605,0.6560509554140127,-0.1347561728396623,1.0402248413652062
